candidate_key,router_rule,router_fallback,event_use_rate,global_ratio,global_wmape,under_wape,over_wape,false_positive_rate_zero_true,zero_true_pred_ge_3_rate,4_25_under_wape,ice_4_25_sku_p50,blockbuster_under_wape,blockbuster_sku_p50,rank_corr_positive_skus,top20_true_volume_capture,1_3_ratio,improvement_pct_vs_phase7
router_purchase_active_buyers_ge_1_strong_ge_10,active_buyers_ge_1_strong_ge_10,purchase,0.11084812623274162,1.020937182363793,0.6666440221714558,0.3228534199038315,0.34379060226762426,0.158052793646955,0.014324521940397957,0.34808031003380785,0.5981692870510077,0.39021377186177897,0.5935172802850295,0.8057959504912262,0.6498033026845362,1.2867292300712512,2.865210149392828
router_phase7_active_buyers_ge_2_strong_ge_5,active_buyers_ge_2_strong_ge_5,phase7,0.15650887573964498,1.02046279664912,0.6666479073532713,0.32309255535207565,0.3435553520011956,0.15836561194781307,0.01527170161500911,0.34976076822061963,0.5890799820964604,0.3884951025392724,0.5884811731316519,0.8076959106663979,0.650698907587826,1.2826949904353788,2.86464405068553
router_purchase_event_any_30_ge_25,event_any_30_ge_25,purchase,0.08690828402366864,1.0205025724337173,0.6667106154733685,0.3231040215198256,0.3436065939535429,0.15813670910247354,0.014265465370067749,0.3485698963422396,0.5981319347270775,0.39029911742658663,0.5935172802850295,0.8057755279135771,0.649709941581428,1.2871430271279285,2.8555070302293495
router_purchase_active_buyers_ge_2_strong_ge_10,active_buyers_ge_2_strong_ge_10,purchase,0.11055226824457595,1.0210915096745874,0.6667187397705101,0.3228136150479614,0.34390512472254875,0.1581430572165783,0.014324521940397957,0.3480078266289839,0.5981692870510077,0.39021377186177897,0.5935172802850295,0.8058104910212909,0.6498033026845362,1.28674803923346,2.8543232621773065
router_purchase_active_buyers_ge_5_strong_ge_5,active_buyers_ge_5_strong_ge_5,purchase,0.12384122287968442,1.0216500897676477,0.66680017923833,0.3225750447353412,0.34422513450298875,0.1586751179160804,0.014325223405829389,0.3477144608653021,0.598716197275766,0.38960667896138396,0.5935172802850295,0.805435476679366,0.6495935367447051,1.2856601216542187,2.8424569507290087
router_purchase_active_buyers_ge_5_strong_ge_1,active_buyers_ge_5_strong_ge_1,purchase,0.13653846153846153,1.0217316002927876,0.6669062171380955,0.322587308422654,0.3443189087154416,0.15861829963125418,0.014295903959324565,0.3477520370559196,0.5982949061098628,0.38960667896138396,0.5935172802850295,0.8050171892372631,0.6493749868141315,1.2861302307411577,2.8270064722617
router_phase7_event_any_30_ge_10,event_any_30_ge_10,phase7,0.15512820512820513,1.020906515212006,0.6669307226039055,0.32301210369594974,0.3439186189079557,0.1586639684396092,0.015211458957322064,0.34934184663114864,0.5903720453573678,0.3884951025392724,0.5884811731316519,0.8071049358246227,0.6507241728981499,1.2815210651066202,2.8234358510718582
router_phase7_event_any_30_ge_10_recency_any_le_30,event_any_30_ge_10_recency_any_le_30,phase7,0.15512820512820513,1.020906515212006,0.6669307226039055,0.32301210369594974,0.3439186189079557,0.1586639684396092,0.015211458957322064,0.34934184663114864,0.5903720453573678,0.3884951025392724,0.5884811731316519,0.8071049358246227,0.6507241728981499,1.2815210651066202,2.8234358510718582
router_phase7_event_any_30_ge_10_recency_any_le_60,event_any_30_ge_10_recency_any_le_60,phase7,0.15512820512820513,1.020906515212006,0.6669307226039055,0.32301210369594974,0.3439186189079557,0.1586639684396092,0.015211458957322064,0.34934184663114864,0.5903720453573678,0.3884951025392724,0.5884811731316519,0.8071049358246227,0.6507241728981499,1.2815210651066202,2.8234358510718582
router_phase7_event_any_30_ge_10_recency_any_le_120,event_any_30_ge_10_recency_any_le_120,phase7,0.15512820512820513,1.020906515212006,0.6669307226039055,0.32301210369594974,0.3439186189079557,0.1586639684396092,0.015211458957322064,0.34934184663114864,0.5903720453573678,0.3884951025392724,0.5884811731316519,0.8071049358246227,0.6507241728981499,1.2815210651066202,2.8234358510718582
router_purchase_event_active_buyers_30_ge_5,event_active_buyers_30_ge_5,purchase,0.13799309664694281,1.0218029423867363,0.6670023926863373,0.32259972514980073,0.34440266753653676,0.15867847534433638,0.014295903959324565,0.34776640483328647,0.5982949061098628,0.38960667896138396,0.5935172802850295,0.8050663634189048,0.649711542891511,1.2860971688908762,2.8129930087691357
router_purchase_active_buyers_ge_5_strong_ge_10,active_buyers_ge_5_strong_ge_10,purchase,0.10192307692307692,1.021235569674064,0.6670038459798072,0.32288413815287176,0.3441197078269355,0.15840783453436766,0.01435425906422334,0.3482412311432069,0.5981692870510077,0.3900061870708604,0.5935172802850295,0.8056091581841671,0.6495227274434783,1.2871634963289085,2.8127812535428154
