candidate_key,uplift_rule,uplift_mult,selected_count,selected_rate,global_wmape,global_ratio,4_25_under_wape,4_25_sku_p50,ice_4_25_sku_p50,blockbuster_under_wape,blockbuster_sku_p50,top20_true_volume_capture,rank_corr_positive_skus,1_3_ratio,false_positive_rate_zero_true,zero_true_pred_ge_3_rate,max_anchor_global_ratio,anchor_ratio_over_110_count,global_wmape_delta_vs_router,global_wmape_delta_vs_phase7,global_ratio_delta_vs_router,global_ratio_delta_vs_phase7,4_25_under_wape_delta_vs_router,4_25_under_wape_delta_vs_phase7,4_25_sku_p50_delta_vs_router,4_25_sku_p50_delta_vs_phase7,ice_4_25_sku_p50_delta_vs_router,ice_4_25_sku_p50_delta_vs_phase7,blockbuster_under_wape_delta_vs_router,blockbuster_under_wape_delta_vs_phase7,blockbuster_sku_p50_delta_vs_router,blockbuster_sku_p50_delta_vs_phase7,top20_true_volume_capture_delta_vs_router,top20_true_volume_capture_delta_vs_phase7,rank_corr_positive_skus_delta_vs_router,rank_corr_positive_skus_delta_vs_phase7,1_3_ratio_delta_vs_router,1_3_ratio_delta_vs_phase7,false_positive_rate_zero_true_delta_vs_router,false_positive_rate_zero_true_delta_vs_phase7,zero_true_pred_ge_3_rate_delta_vs_router,zero_true_pred_ge_3_rate_delta_vs_phase7,wmape_improvement_pct_vs_phase7,blockbuster_under_improvement_pct_vs_phase7,anchor_ratio_safe,phase7_style_gate,strict_router_win,phase8_final_recommended_gate
uplift_pred_ge_12_prob_ge_0.50_signal_ge_50_x105,pred_ge_12_prob_ge_0.50_signal_ge_50,1.05,460,0.011341222879684419,0.6522523245795789,1.0342323783734535,0.341876472952937,0.667424392593692,0.6005756528402202,0.35695161936506203,0.625491423790209,0.6524430436550572,0.8078378843901526,1.276091364803566,0.15645560130135022,0.0145398666145235,1.0908689135560792,0,-0.006799843107212156,-0.03405586962843965,0.014383143124220954,0.018330965352873818,-0.004691189160094478,-0.014741514287666013,0.0028279149423113825,0.008616487126626882,0.0024331390332740233,0.015300737885426408,-0.025021635437506462,-0.05952310827530116,0.029785305894771907,0.07155656391429588,0.0,0.0030646053646500304,-1.342634821099864e-07,0.0034216793115928734,0.00022555600364837503,-0.023805926736881755,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.962183158506393,14.292129707976164,True,True,True,True
uplift_pred_ge_12_prob_ge_0.50_signal_ge_80_x105,pred_ge_12_prob_ge_0.50_signal_ge_80,1.05,448,0.011045364891518738,0.6524051565266071,1.0340348166463327,0.34217659929367084,0.6671721183573958,0.6000746476412187,0.35701129951832933,0.625491423790209,0.6524430436550572,0.8078399264188729,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0906837874347652,0,-0.006647011160183958,-0.03390303768141145,0.014185581397100133,0.018133403625752997,-0.004391062819360636,-0.014441387946932172,0.0025756407060151254,0.008364212890330625,0.001932133834272487,0.014799732686424871,-0.024961955284239168,-0.05946342812203387,0.029785305894771907,0.07155656391429588,0.0,0.0030646053646500304,1.907765238229331e-06,0.0034237213403132127,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.939914453525454,14.277799870099702,True,True,True,True
uplift_pred_ge_12_prob_ge_0.70_signal_ge_20_x105,pred_ge_12_prob_ge_0.70_signal_ge_20,1.05,455,0.011217948717948718,0.6522536874209599,1.0341220659430308,0.34188902719286607,0.667424392593692,0.6005756528402202,0.3570979109010677,0.6225373190738427,0.6524430436550572,0.8078372004946417,1.276091364803566,0.15645560130135022,0.0145398666145235,1.0906510143779957,0,-0.006798480265831186,-0.03405450678705868,0.014272830693798255,0.01822065292245112,-0.004678634920165403,-0.014728960047736939,0.0028279149423113825,0.008616487126626882,0.0024331390332740233,0.015300737885426408,-0.024875343901500813,-0.05937681673929551,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-8.181589929989741e-07,0.0034209954160819844,0.00022555600364837503,-0.023805926736881755,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.961984582794713,14.257003558345307,True,True,True,True
uplift_pred_ge_12_prob_ge_0.70_signal_ge_50_x105,pred_ge_12_prob_ge_0.70_signal_ge_50,1.05,454,0.011193293885601578,0.6522692106041161,1.0341065427598746,0.34192691616625176,0.667424392593692,0.6005756528402202,0.3570979109010677,0.6225373190738427,0.6524430436550572,0.8078370592319382,1.276091364803566,0.15645560130135022,0.0145398666145235,1.0906510143779957,0,-0.006782957082674956,-0.03403898360390245,0.014257307510642026,0.01820512973929489,-0.004640745946779712,-0.014691071074351247,0.0028279149423113825,0.008616487126626882,0.0024331390332740233,0.015300737885426408,-0.024875343901500813,-0.05937681673929551,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-9.594216965336244e-07,0.0034208541533784498,0.00022555600364837503,-0.023805926736881755,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.959722744266886,14.257003558345307,True,True,True,True
uplift_pred_ge_12_prob_ge_0.70_signal_ge_80_x105,pred_ge_12_prob_ge_0.70_signal_ge_80,1.05,443,0.010922090729783037,0.6524042549621019,1.0339267686217963,0.34222704250698555,0.6671721183573958,0.6000746476412187,0.3570979109010677,0.6225373190738427,0.6524430436550572,0.807839455221286,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0904658882566818,0,-0.006647912724689231,-0.033903939245916725,0.014077533372563789,0.018025355601216653,-0.004340619606045926,-0.014390944733617461,0.0025756407060151254,0.008364212890330625,0.001932133834272487,0.014799732686424871,-0.024875343901500813,-0.05937681673929551,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,1.4365676512806402e-06,0.003423250142726264,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.9400458179056095,14.257003558345307,True,True,True,True
uplift_pred_ge_8_prob_ge_0.85_signal_ge_20_x105,pred_ge_8_prob_ge_0.85_signal_ge_20,1.05,791,0.01950197238658777,0.6513411736118462,1.037695232480574,0.3371213809334424,0.6724652777537254,0.6023293635978522,0.35745552695236665,0.6225373190738427,0.6524430436550572,0.807814865801523,1.2776560461511437,0.15645560130135022,0.0145398666145235,1.0977436538056322,0,-0.00771099407494491,-0.034967020596172405,0.017845997231341393,0.021793819459994257,-0.009446281179589067,-0.019496606307160602,0.007868800102344808,0.013657372286660308,0.004186849790906,0.017054448643058384,-0.024517727850201843,-0.05901920068799654,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-2.3152852111740785e-05,0.0033986607229632426,0.001790237351225965,-0.022241245389304165,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,5.094944354631146,14.171136150897773,True,True,True,True
uplift_pred_ge_8_prob_ge_0.85_signal_ge_50_x105,pred_ge_8_prob_ge_0.85_signal_ge_50,1.05,776,0.01913214990138067,0.6513841543199866,1.037535864363392,0.3373201370062411,0.6711476971981699,0.6023293635978522,0.35745552695236665,0.6225373190738427,0.6524430436550572,0.8078081510674844,1.2776560461511437,0.15645560130135022,0.0145398666145235,1.0973015886582251,0,-0.007668013366804449,-0.034924039888031944,0.017686629114159524,0.02163445134281239,-0.009247525106790389,-0.019297850234361924,0.0065512195467892775,0.012339791731104777,0.004186849790906,0.017054448643058384,-0.024517727850201843,-0.05901920068799654,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-2.986758615031171e-05,0.0033919459889246717,0.001790237351225965,-0.022241245389304165,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,5.088681758831884,14.171136150897773,True,True,True,True
uplift_pred_ge_8_prob_ge_0.85_signal_ge_80_x105,pred_ge_8_prob_ge_0.85_signal_ge_80,1.05,718,0.01770216962524655,0.6518616311235088,1.0368264164831698,0.3384119716099345,0.6698598630494963,0.6009077997109654,0.3575859564386727,0.6225373190738427,0.6524430436550572,0.807797829137558,1.2772607298214083,0.15645560130135022,0.0145398666145235,1.0961203021021935,0,-0.007190536563282279,-0.034446563084509774,0.01697718123393721,0.020925003462590075,-0.008155690503096946,-0.01820601563066848,0.005263385398115661,0.01105195758243116,0.0027652859040192546,0.01563288475617164,-0.024387298363895804,-0.058888771201690504,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-4.018951607664967e-05,0.0033816240589983337,0.001394921021490525,-0.022636561719039605,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,5.019109982252243,14.139818647661736,True,True,True,True
uplift_pred_ge_10_prob_ge_0.85_signal_ge_20_x105,pred_ge_10_prob_ge_0.85_signal_ge_20,1.05,568,0.014003944773175542,0.6521174438006676,1.0353421055379302,0.3401062273110291,0.6698470114943147,0.6005756528402202,0.3576543503543242,0.6225373190738427,0.6524430436550572,0.8078244539994024,1.2765320513090934,0.15645560130135022,0.0145398666145235,1.0933746615668563,0,-0.006934723886123484,-0.03419075040735098,0.015492870288697613,0.019440692517350477,-0.006461434802002397,-0.016511759929573933,0.0052505338429340576,0.011039106027249557,0.0024331390332740233,0.015300737885426408,-0.024318904448244305,-0.058820377286039005,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-1.356465423230091e-05,0.0034082489208426825,0.0006662425091756852,-0.023365240231354445,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.981836250229563,14.123396543002709,True,True,True,True
uplift_pred_ge_10_prob_ge_0.85_signal_ge_50_x105,pred_ge_10_prob_ge_0.85_signal_ge_50,1.05,566,0.013954635108481262,0.6521446400948321,1.035314909243766,0.340165719144507,0.6696381387152777,0.6005756528402202,0.3576543503543242,0.6225373190738427,0.6524430436550572,0.8078226500281191,1.2765320513090934,0.15645560130135022,0.0145398666145235,1.093327969122823,0,-0.006907527591959006,-0.0341635541131865,0.015465673994533358,0.019413496223186222,-0.006401942968524477,-0.016452268096096012,0.005041661063897029,0.010830233248212529,0.0024331390332740233,0.015300737885426408,-0.024318904448244305,-0.058820377286039005,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-1.5368625515543854e-05,0.0034064449495594396,0.0006662425091756852,-0.023365240231354445,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.977873556152179,14.123396543002709,True,True,True,True
uplift_pred_ge_10_prob_ge_0.85_signal_ge_80_x105,pred_ge_10_prob_ge_0.85_signal_ge_80,1.05,542,0.013362919132149901,0.6523793750181506,1.0349652050569846,0.3407155324323774,0.6683464330587511,0.6000746476412187,0.3576901491365772,0.6225373190738427,0.6524430436550572,0.8078201994037503,1.27637513117501,0.15645560130135022,0.0145398666145235,1.0928595498308034,0,-0.006672792668640515,-0.03392881918986801,0.015115969807752094,0.01906379203640496,-0.005852129680654072,-0.015902454808225608,0.003749955407370442,0.009538527591685941,0.001932133834272487,0.014799732686424871,-0.02428310566599129,-0.05878457850378599,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-1.7819249884420962e-05,0.0034039943251905624,0.0005093223750922693,-0.02352216036543786,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.943671003232151,14.114800875636327,True,True,True,True
uplift_pred_ge_8_prob_ge_0.50_signal_ge_120_x105,pred_ge_8_prob_ge_0.50_signal_ge_120,1.05,660,0.016272189349112426,0.6523349668460011,1.0361528363262666,0.33945522867348865,0.6689333172917284,0.5998999982219934,0.357735206963235,0.625491423790209,0.652443043655057,0.8078109826687218,1.2768495873679784,0.15645560130135022,0.0145398666145235,1.094540321539048,0,-0.006717200840789972,-0.033973227362017466,0.016303601077034102,0.020251423305686966,-0.00711243343954282,-0.017162758567114356,0.0043368396403478116,0.01012541182466331,0.0017574844150471947,0.014625083267199579,-0.024238047839333476,-0.058739520677128176,0.029785305894771907,0.07155656391429588,-2.220446049250313e-16,0.0030646053646498084,-2.7035984912937572e-05,0.003394777590162046,0.0009837785680606448,-0.023047704172469485,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.950141590721013,14.103982013489972,True,True,True,True
uplift_pred_ge_8_prob_ge_0.70_signal_ge_120_x105,pred_ge_8_prob_ge_0.70_signal_ge_120,1.05,647,0.015951676528599606,0.6523276596986325,1.0359714730968992,0.33956677899364496,0.6689333172917284,0.5998999982219934,0.35782181834597343,0.6225373190738427,0.6524430436550572,0.8078030259345956,1.2768495873679784,0.15645560130135022,0.0145398666145235,1.0941255378221664,0,-0.006724507988158601,-0.033980534509386096,0.016122237847666643,0.020070060076319507,-0.007000883119386514,-0.01705120824695805,0.0043368396403478116,0.01012541182466331,0.0017574844150471947,0.014625083267199579,-0.024151436456595066,-0.058652909294389766,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-3.499271903906198e-05,0.0033868208560359214,0.0009837785680606448,-0.023047704172469485,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.9512062942216115,14.083185701735564,True,True,True,True
uplift_pred_ge_10_prob_ge_0.50_signal_ge_120_x105,pred_ge_10_prob_ge_0.50_signal_ge_120,1.05,508,0.01252465483234714,0.6526935009541117,1.0345529944478145,0.3413125986731165,0.6672831450963976,0.5997015819340475,0.3578818428598136,0.625491423790209,0.6524430436550572,0.8078398022679859,1.2761486549001844,0.15645560130135022,0.0145398666145235,1.09185055902799,0,-0.0063586667326793744,-0.03361469325390687,0.014703759198581912,0.018651581427234776,-0.005255063439914998,-0.015305388567486533,0.002686667445016999,0.008475239629332498,0.0015590681271013818,0.014426666979253766,-0.02409141194275488,-0.05859288478054958,0.029785305894771907,0.07155656391429588,0.0,0.0030646053646500304,1.7836143512139913e-06,0.0034235971894261974,0.0002828461002666316,-0.0237486366402635,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.897900613396774,14.068773179232636,True,True,True,True
uplift_pred_ge_10_prob_ge_0.70_signal_ge_120_x105,pred_ge_10_prob_ge_0.70_signal_ge_120,1.05,503,0.01240138067061144,0.6526661501155122,1.0344462114968584,0.3413378606912454,0.6672831450963976,0.5997015819340475,0.35796845424255197,0.6225373190738427,0.6524430436550572,0.8078396685328618,1.2761486549001844,0.15645560130135022,0.0145398666145235,1.0915822914488786,0,-0.006386017571278879,-0.033642044092506374,0.014596976247625904,0.018544798476278768,-0.005229801421786084,-0.01528012654935762,0.002686667445016999,0.008475239629332498,0.0015590681271013818,0.014426666979253766,-0.024004800560016526,-0.058506273397811226,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,1.6498792271280038e-06,0.0034234634543021114,0.0002828461002666316,-0.0237486366402635,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.901885825700857,14.04797686747824,True,True,True,True
uplift_pred_ge_12_prob_ge_0.85_signal_ge_20_x105,pred_ge_12_prob_ge_0.85_signal_ge_20,1.05,427,0.010527613412228796,0.6527402453857112,1.0335358550471367,0.3421656182574281,0.6671721183573958,0.600142988487463,0.3582985969362363,0.6225373190738427,0.6524430436550572,0.8078309292485725,1.276091364803566,0.15645560130135022,0.0145398666145235,1.0901709950839609,0,-0.006311922301079909,-0.0335679488223074,0.013686619797904198,0.017634442026557062,-0.004402043855603388,-0.014452368983174924,0.0025756407060151254,0.008364212890330625,0.002000474680516784,0.014868073532669168,-0.023674657866332216,-0.058176130704126916,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-7.089405062221665e-06,0.0034147241700127617,0.00022555600364837503,-0.023805926736881755,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.891089616239235,13.968706104626719,True,True,True,True
uplift_pred_ge_12_prob_ge_0.85_signal_ge_50_x105,pred_ge_12_prob_ge_0.85_signal_ge_50,1.05,426,0.010502958579881656,0.6527557685688674,1.0335203318639807,0.3422035072308138,0.6671721183573958,0.600142988487463,0.3582985969362363,0.6225373190738427,0.6524430436550572,0.8078308357838095,1.276091364803566,0.15645560130135022,0.0145398666145235,1.0901709950839609,0,-0.006296399117923679,-0.03355242563915117,0.01367109661474819,0.017618918843401055,-0.004364154882217697,-0.014414480009789232,0.0025756407060151254,0.008364212890330625,0.002000474680516784,0.014868073532669168,-0.023674657866332216,-0.058176130704126916,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-7.182869825150817e-06,0.0034146307052498326,0.00022555600364837503,-0.023805926736881755,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.888827777711409,13.968706104626719,True,True,True,True
uplift_pred_ge_12_prob_ge_0.85_signal_ge_80_x105,pred_ge_12_prob_ge_0.85_signal_ge_80,1.05,417,0.010281065088757396,0.6528628262188484,1.0333685444339071,0.3424527762491844,0.6669584446767718,0.5996419832884614,0.3582985969362363,0.6225373190738427,0.6524430436550572,0.8078332320331192,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0899858689626472,0,-0.0061893414679426995,-0.033445367989170194,0.013519309184674588,0.017467131413327452,-0.004114885863847062,-0.014165210991418598,0.002361967025391154,0.008150539209706653,0.0014994694815152476,0.014367068333667632,-0.023674657866332216,-0.058176130704126916,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-4.786620515506712e-06,0.0034170269545594767,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.873228714362832,13.968706104626719,True,True,True,True
uplift_pred_ge_15_prob_ge_0.50_signal_ge_20_x105,pred_ge_15_prob_ge_0.50_signal_ge_20,1.05,320,0.007889546351084813,0.6534930996330874,1.0319739184741779,0.34450722174576354,0.6650610093074537,0.5982951253163185,0.35836691889905403,0.6245556030341605,0.6524430436550572,0.8078380256528561,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0880070462734952,0,-0.005559068053703653,-0.03281509457493115,0.01212468322494531,0.016072505453598174,-0.002060440367267935,-0.01211076549483947,0.000464531656073075,0.006253103840388574,0.0001526115093722913,0.013020210361524676,-0.023606335903514464,-0.058107808741309164,0.02884948513872343,0.0706207431582474,0.0,0.0030646053646500304,6.999221424663915e-09,0.003421820574296408,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.7813933815549,13.952301276606338,True,True,True,True
uplift_pred_ge_15_prob_ge_0.50_signal_ge_80_x105,pred_ge_15_prob_ge_0.50_signal_ge_80,1.05,317,0.007815581854043392,0.6535524014985752,1.03191461660869,0.34458321893692134,0.6650610093074537,0.5982951253163185,0.3584265990523213,0.6245556030341605,0.6524430436550572,0.8078378210359667,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0879403756594028,0,-0.005499766188215904,-0.0327557927094434,0.012065381359457561,0.016013203588110425,-0.001984443176110129,-0.012034768303681664,0.000464531656073075,0.006253103840388574,0.0001526115093722913,0.013020210361524676,-0.02354665575024717,-0.05804812858804187,0.02884948513872343,0.0706207431582474,0.0,0.0030646053646500304,-1.9761766800741043e-07,0.003421615957406976,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.772752676695448,13.937971438729877,True,True,True,True
uplift_pred_ge_12_prob_ge_0.50_signal_ge_120_x105,pred_ge_12_prob_ge_0.50_signal_ge_120,1.05,404,0.009960552268244575,0.6530273740123158,1.033225820736405,0.3426456923666764,0.6662891871073958,0.5992689175812903,0.3584278935308797,0.625491423790209,0.6524430436550572,0.8078365419855459,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0895549378971712,0,-0.006024793674475282,-0.033280820195702776,0.013376585487172354,0.01732440771582522,-0.0039219697463550585,-0.013972294873926594,0.0016927094560151845,0.007481281640330684,0.0011264037743441424,0.013994002626496527,-0.02354536127168877,-0.05804683410948347,0.029785305894771907,0.07155656391429588,0.0,0.0030646053646500304,-1.476668088806754e-06,0.0034203369069861767,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.84925292697517,13.937660620696397,True,True,True,True
uplift_pred_ge_15_prob_ge_0.70_signal_ge_20_x105,pred_ge_15_prob_ge_0.70_signal_ge_20,1.05,316,0.007790927021696253,0.6534822268332066,1.0318758416850171,0.34450722174576354,0.6650610093074537,0.5982951253163185,0.3585132104350597,0.6216014983177943,0.6524430436550572,0.8078377536831084,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0877891470954117,0,-0.005569940853584532,-0.032825967374812026,0.01202660643578457,0.015974428664437434,-0.002060440367267935,-0.01211076549483947,0.000464531656073075,0.006253103840388574,0.0001526115093722913,0.013020210361524676,-0.023460044367508814,-0.057961517205303514,0.025895380422357284,0.06766663844188125,0.0,0.0030646053646500304,-2.649705262980362e-07,0.0034215486045486854,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.782977626063801,13.917175126975485,True,True,True,True
uplift_pred_ge_15_prob_ge_0.70_signal_ge_80_x105,pred_ge_15_prob_ge_0.70_signal_ge_80,1.05,314,0.007741617357001972,0.6535237411096517,1.0318343274085717,0.34458321893692134,0.6650610093074537,0.5982951253163185,0.3585132104350597,0.6216014983177943,0.6524430436550572,0.8078377562931683,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0877224764813194,0,-0.005528426577139367,-0.03278445309836686,0.011985092159339183,0.015932914387992048,-0.001984443176110129,-0.012034768303681664,0.000464531656073075,0.006253103840388574,0.0001526115093722913,0.013020210361524676,-0.023460044367508814,-0.057961517205303514,0.025895380422357284,0.06766663844188125,0.0,0.0030646053646500304,-2.623604663520851e-07,0.0034215512146086313,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.776928699824027,13.917175126975485,True,True,True,True
uplift_pred_ge_12_prob_ge_0.70_signal_ge_120_x105,pred_ge_12_prob_ge_0.70_signal_ge_120,1.05,400,0.009861932938856016,0.6530126152739735,1.0331316298857054,0.3426709543848053,0.6662891871073958,0.5992689175812903,0.3585145049136181,0.6225373190738427,0.6524430436550572,0.8078364082504218,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.089337038719088,0,-0.006039552412817617,-0.03329557893404511,0.01328239463647285,0.017230216865125714,-0.0038967077282261453,-0.01394703285579768,0.0016927094560151845,0.007481281640330684,0.0011264037743441424,0.013994002626496527,-0.023458749888950414,-0.057960222726745114,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-1.6104032128927415e-06,0.0034202031718620907,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.851403380440084,13.916864308942001,True,True,True,True
uplift_pred_ge_8_prob_ge_0.85_signal_ge_120_x105,pred_ge_8_prob_ge_0.85_signal_ge_120,1.05,603,0.014866863905325444,0.6529167863246991,1.0352313801056328,0.3400804310020181,0.6683943417360559,0.599757164888593,0.3590528601279199,0.6225373190738427,0.6524430436550572,0.8077920967713434,1.2767948312555253,0.15645560130135022,0.0145398666145235,1.0934725309087805,0,-0.006135381362092018,-0.03339140788331951,0.015382144856400215,0.01932996708505308,-0.006487231111013347,-0.016537556238584883,0.0037978640846753065,0.009586436268990806,0.001614651081646823,0.014482249933799207,-0.02292039467464857,-0.05742186751244327,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-4.592188229124439e-05,0.003375891692783739,0.0009290224556075533,-0.023102460284922577,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.865366341990468,13.787599511206968,True,True,True,True
uplift_pred_ge_10_prob_ge_0.85_signal_ge_120_x105,pred_ge_10_prob_ge_0.85_signal_ge_120,1.05,474,0.011686390532544378,0.6531900276545795,1.0338658443816726,0.3416571053406565,0.6670308708601014,0.5992689175812903,0.35915705282582444,0.6225373190738427,0.6524430436550572,0.8078317817453513,1.2761486549001844,0.15645560130135022,0.0145398666145235,1.0911608075934962,0,-0.005862140032211638,-0.03311816655343913,0.014016609132440072,0.017964431361092936,-0.004910556772374952,-0.014960881899946488,0.002434393208720742,0.008222965393036241,0.0011264037743441424,0.013994002626496527,-0.022816201976744055,-0.057317674814538755,0.02683120117840565,0.06860245919792962,0.0,0.0030646053646500304,-6.236908283385745e-06,0.0034155766667915977,0.0002828461002666316,-0.0237486366402635,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.825553130930721,13.76258173918156,True,True,True,True
uplift_pred_ge_15_prob_ge_0.85_signal_ge_20_x105,pred_ge_15_prob_ge_0.85_signal_ge_20,1.05,308,0.007593688362919132,0.6537163217818073,1.0316053373963454,0.34450722174576354,0.6650610093074537,0.5982951253163185,0.35928624206999615,0.6216014983177943,0.6524430436550572,0.8078363322922756,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0877161368263997,0,-0.005335845904983816,-0.03259187242621131,0.011756102147112868,0.015703924375765732,-0.002060440367267935,-0.01211076549483947,0.000464531656073075,0.006253103840388574,0.0001526115093722913,0.013020210361524676,-0.022687012732572343,-0.05718848557036704,0.025895380422357284,0.06766663844188125,0.0,0.0030646053646500304,-1.6863613591100446e-06,0.0034201272137158734,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.748868322025714,13.731562031238253,True,True,True,True
uplift_pred_ge_15_prob_ge_0.85_signal_ge_80_x105,pred_ge_15_prob_ge_0.85_signal_ge_80,1.05,306,0.007544378698224852,0.6537578360582526,1.0315638231199002,0.34458321893692134,0.6650610093074537,0.5982951253163185,0.35928624206999615,0.6216014983177943,0.6524430436550572,0.8078363349023354,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0876494662123073,0,-0.00529433162853854,-0.032550358149766034,0.011714587870667703,0.015662410099320567,-0.001984443176110129,-0.012034768303681664,0.000464531656073075,0.006253103840388574,0.0001526115093722913,0.013020210361524676,-0.022687012732572343,-0.05718848557036704,0.025895380422357284,0.06766663844188125,0.0,0.0030646053646500304,-1.6837512992751158e-06,0.0034201298237757083,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.742819395785924,13.731562031238253,True,True,True,True
uplift_pred_ge_15_prob_ge_0.50_signal_ge_120_x105,pred_ge_15_prob_ge_0.50_signal_ge_120,1.05,297,0.007322485207100592,0.653921997860186,1.0314745120670166,0.3447695260701954,0.6649121346650843,0.5982951253163185,0.3593686877109359,0.6245556030341605,0.6524430436550572,0.8078363116522068,1.2760079857241242,0.15645560130135022,0.0145398666145235,1.0873935357666789,0,-0.00513016982660508,-0.032386196347832574,0.011625276817784025,0.015573099046436889,-0.0017981360428360738,-0.01184846117040761,0.00031565701370361854,0.006104229198019118,0.0001526115093722913,0.013020210361524676,-0.02260456709163261,-0.05710603992942731,0.02884948513872343,0.0706207431582474,0.0,0.0030646053646500304,-1.7070014278752765e-06,0.003420106573647108,0.00014217692420648298,-0.023889305816323647,5.551115123125783e-17,-0.005535163004978028,5.0306980803327406e-17,-0.0014192961756265485,4.7188998501184125,13.711765958279193,True,True,True,True
